frame,object_id,ground_truth,always_label,always_correct,always_invoked,fixed_label,fixed_correct,fixed_invoked,drift_label,drift_correct,drift_invoked,drift_agrees_with_always
523,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
524,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
525,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
526,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
527,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
528,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
529,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
530,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
531,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
532,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
533,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
534,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
535,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
536,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
537,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
538,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
539,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
540,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
541,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
542,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
543,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
544,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
545,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
546,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
547,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
548,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
549,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
550,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
551,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
552,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
553,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
554,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
555,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
556,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
557,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
558,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
559,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
560,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
561,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
562,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
563,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
564,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
565,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
566,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
567,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
568,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
569,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
570,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
571,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
572,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
573,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
574,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
575,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
576,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
577,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
578,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
579,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
580,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
581,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
582,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
583,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
584,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
585,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
586,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
587,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
588,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
589,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
590,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
591,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
592,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
593,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
594,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
595,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
596,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
597,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
598,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
599,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
600,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
601,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
602,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
603,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
604,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
605,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
606,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
607,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
608,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
609,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
610,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
611,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
612,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
613,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
614,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
615,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
616,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
617,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
618,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
619,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
620,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
621,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
622,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
623,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
624,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
625,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
626,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
627,0,PEN,PEN,True,True,PEN,True,False,PEN,True,True,True
628,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
629,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
630,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
631,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
632,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
633,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
634,0,PEN,NOT A PEN,False,True,PEN,True,False,PEN,True,False,False
635,0,PEN,NOT A PEN,False,True,PEN,True,False,PEN,True,False,False
636,0,PEN,NOT A PEN,False,True,PEN,True,False,PEN,True,False,False
758,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
759,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
760,0,N/A,PEN,,True,PEN,,False,PEN,,True,True
761,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
762,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
763,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
764,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
765,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
766,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
767,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
768,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
769,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
770,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
771,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
772,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
773,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
774,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
775,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
776,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
777,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
778,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
779,0,N/A,PEN,,True,PEN,,False,PEN,,False,True
780,0,N/A,PEN,,True,PEN,,True,PEN,,False,True
781,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
782,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
783,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
784,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
785,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
786,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
787,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
788,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
789,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
790,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
791,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
792,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
793,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
794,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
795,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
796,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
797,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
798,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
799,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
800,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
801,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
802,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
803,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
804,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
805,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
806,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
807,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
808,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
809,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
810,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
811,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
812,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
813,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
814,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
815,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
816,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
817,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
818,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
819,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
820,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
821,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
822,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
823,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
824,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
825,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
826,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
827,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
828,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
829,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
830,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
831,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
832,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
833,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
834,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
835,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
836,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
837,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
838,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
839,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
840,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
841,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
842,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
843,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
844,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
845,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
846,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
847,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
848,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
849,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
850,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
851,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
852,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
853,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
854,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
855,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
856,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
857,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
858,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
859,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
860,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
861,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
862,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
863,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
864,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
865,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
866,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
867,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
868,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
869,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
870,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
871,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
872,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
873,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
874,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
875,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
876,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
877,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
878,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
879,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
880,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
881,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
882,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
883,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
884,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
885,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
886,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
887,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
888,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
889,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
890,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
891,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
892,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
893,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
894,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
895,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
896,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
897,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
898,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
899,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
900,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
901,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
902,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
903,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
904,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
905,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
906,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
907,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
908,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
909,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
910,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
911,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
912,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
913,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
914,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
915,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
916,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
917,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
918,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
919,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
920,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
921,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
922,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
923,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
924,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
925,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
926,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
927,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
928,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
929,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
930,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
931,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
932,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
933,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
934,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
935,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
936,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
937,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
938,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
939,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
940,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
941,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
942,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
943,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
944,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
945,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
946,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
947,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
948,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
949,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
950,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
951,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
952,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
953,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
954,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
955,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
956,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
957,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
958,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
959,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
960,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
961,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
962,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
963,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
964,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
965,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
966,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
967,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
968,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
969,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
970,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
971,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
972,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
973,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
974,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
975,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
976,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
977,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
978,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
979,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
980,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
981,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
982,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
983,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
984,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
985,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
986,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
987,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
988,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
989,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
990,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
991,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
992,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
993,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
994,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
995,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
996,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
997,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
998,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
999,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1000,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1001,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1002,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1003,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1004,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1005,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1006,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1007,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1008,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1009,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1010,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1011,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1012,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1013,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1014,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1015,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1016,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1017,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1018,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1019,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1020,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
1021,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1022,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1023,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1024,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1025,0,PEN,PEN,True,True,PEN,True,False,PEN,True,True,True
1026,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1027,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1028,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1029,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1030,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1031,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1032,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1033,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1034,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1035,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1036,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1037,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1038,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1039,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1040,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1041,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1042,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1043,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1044,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1045,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1046,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1047,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1048,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1049,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1050,0,PEN,PEN,True,True,PEN,True,True,PEN,True,False,True
1051,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
1052,0,PEN,PEN,True,True,PEN,True,False,PEN,True,False,True
